product_id,category_id,product_name,description,price,cost_price,weight_g,length_cm,height_cm,width_cm,stock_quantity,is_active,created_at
PROD000566,CAT0008,Essential Bedding Music,Security present try politics fear skin final leader knowledge civil medical for week smile who.,20.29,11.35,13052,92,52,67,141,True,2022-01-04T04:54:21
PROD000567,CAT0001,Essential Smartphones Reveal,Back sense nor great movie author and use customer leg.,5.0,2.73,7557,76,21,20,334,True,2021-04-06T08:45:00
PROD000568,CAT0001,Premium Smartphones Training,Opportunity wonder reveal door whatever later because act.,9.88,6.59,7250,54,13,56,338,True,2022-06-10T03:07:53
PROD000569,CAT0026,Mini Hair Care Conference,Real cover lawyer process teach oil decade vote finish reason get attention.,5.0,2.34,23646,65,44,51,197,True,2022-05-10T03:20:47
PROD000570,CAT0031,Essential Car Accessories Find,Ever professor manager type it sure care onto significant speech view miss win bit why.,21.72,8.98,8288,77,6,27,479,True,2020-07-28T01:42:50
PROD000571,CAT0024,Smart Skincare Charge,Series security another help significant race food woman.,33.86,14.42,8820,14,6,77,392,True,2022-11-29T05:50:27
PROD000572,CAT0022,Premium Children's Books Participant,Throughout movement plant range yes and century development just life order young.,247.58,130.84,18713,90,7,78,369,True,2021-10-19T04:04:17
PROD000573,CAT0021,Ultra Non-Fiction Mean,Capital health even hot air stand magazine account natural light.,49.02,26.24,11772,28,5,66,411,True,2021-03-01T22:00:42
PROD000574,CAT0002,Ultra Laptops Soldier,Stuff decide agreement lay wish break system science staff staff conference his to mission.,25.46,12.12,5237,90,2,14,318,True,2024-03-21T10:09:53
PROD000575,CAT0007,Smart Kitchen Appliances Special,Local enter model than president enter however foot rather.,89.59,39.49,2992,24,21,14,481,True,2022-01-26T23:55:43
PROD000576,CAT0028,Classic Action Figures Fill,Statement piece picture western idea media off visit will part them worker audience.,5.0,3.36,13272,64,36,77,331,True,2020-04-22T21:23:04
PROD000577,CAT0031,Pro Car Accessories Ball,Country all everyone call long foot decision whatever mother get.,43.94,20.42,14021,67,59,66,118,True,2021-07-29T22:30:31
PROD000578,CAT0009,Ultra Garden Tools Enter,Security exist increase election task finally she want fact together identify democratic.,83.52,44.38,22166,8,31,48,356,True,2024-07-05T22:49:26
PROD000579,CAT0031,Ultra Car Accessories Language,Should explain believe area artist despite only either structure key something bring security.,5.62,3.34,11597,35,55,31,481,True,2022-08-17T07:21:54
PROD000580,CAT0013,Premium Shoes Among,Sound pull again the serious ago story short industry understand sell right project.,130.65,56.78,20692,53,23,44,96,True,2024-05-11T06:20:11
PROD000581,CAT0022,Premium Children's Books Bill,Marriage may medical activity special every week local dog which no realize that certainly here out.,49.71,22.59,4792,10,12,20,300,True,2020-03-14T01:42:06
PROD000582,CAT0023,Ultra Textbooks Stage,Us difficult people three miss whether job artist say research and he new.,20.12,10.98,8972,41,38,63,409,False,2024-01-31T02:46:01
PROD000583,CAT0001,Premium Smartphones Song,Offer Republican ready glass join many such collection book kid rest.,70.76,43.4,4646,58,37,64,202,True,2023-09-14T07:13:16
PROD000584,CAT0032,Classic Motor Oil Together,Center behavior but industry art one measure teach require son cell agree.,505.14,262.81,14724,80,30,44,453,False,2023-07-28T05:46:48
PROD000585,CAT0013,Essential Shoes Author,Effort present fire employee back despite program network red relate decade never bed.,41.19,21.24,14029,93,4,37,439,True,2020-03-12T15:00:00
PROD000586,CAT0027,Essential Fragrances Affect,Field why drop himself century head turn.,44.61,21.11,22955,33,32,30,19,True,2023-04-14T15:15:46
PROD000587,CAT0018,Classic Cycling Our,Property early section road tell dream gas small.,19.08,10.87,6160,64,30,15,56,True,2023-01-17T13:22:47
PROD000588,CAT0009,Ultra Garden Tools Be,Matter here truth about two help agree as itself rather visit assume girl medical attention.,11.94,6.82,7348,46,15,11,355,True,2023-12-18T15:52:22
PROD000589,CAT0001,Essential Smartphones How,More dark chance recent issue cover into his.,89.69,40.7,3658,25,35,25,236,True,2021-10-03T04:04:03
PROD000590,CAT0028,Premium Action Figures Budget,Ground prove network no next themselves whether sport feeling require his.,11.85,5.81,28011,45,41,42,469,True,2022-11-08T01:10:34
PROD000591,CAT0026,Essential Hair Care Bad,Fund expect serious process respond themselves who turn white.,36.09,18.21,13614,89,29,36,152,False,2022-03-24T03:38:49
PROD000592,CAT0019,Essential Team Sports Require,Candidate as sport civil choose some so person.,18.67,11.64,23283,37,52,14,405,True,2021-01-11T21:41:55
PROD000593,CAT0026,Classic Hair Care Street,National deal and hit someone practice stage son operation own.,58.84,33.59,19353,36,50,36,426,True,2022-03-14T01:34:06
PROD000594,CAT0018,Essential Cycling Rule,Water dinner sea left job score real piece father bill nearly tax.,49.42,28.34,7469,78,58,39,449,True,2020-02-23T08:45:01
PROD000595,CAT0011,Premium Men's Clothing Hope,All call significant participant evening according manager energy federal.,115.01,51.05,19491,47,34,58,65,True,2024-01-22T01:47:19
PROD000596,CAT0014,Smart Watches Base,Woman wait various mention those effort floor choose true state.,17.96,12.51,26840,73,43,71,298,True,2022-04-17T15:29:01
PROD000597,CAT0007,Premium Kitchen Appliances Game,When perform eight by meeting your two else throughout sell say.,23.95,11.37,311,78,30,21,31,True,2020-12-23T17:43:25
PROD000598,CAT0031,Ultra Car Accessories Choose,Thing month issue board decision couple present action into southern pick dinner.,10.23,6.43,10759,43,59,71,178,True,2023-07-06T12:29:27
PROD000599,CAT0024,Mini Skincare Bank,Provide record manage walk recent than inside response per.,19.43,9.73,19239,21,56,21,19,True,2020-05-13T07:39:23
PROD000600,CAT0020,Ultra Fiction Books Much,Score by deep than risk compare under baby bring.,52.08,25.18,27845,43,26,13,75,True,2021-11-25T05:20:46
PROD000601,CAT0004,Pro Cameras Body,One war near production any lot now those deal over statement could south painting picture.,82.14,53.14,29450,99,57,50,54,True,2020-12-22T16:00:52
PROD000602,CAT0014,Ultra Watches Policy,Walk speech state again adult serve tough check nor price professional media brother budget door.,10.95,6.79,10972,55,57,50,270,True,2023-05-01T16:17:02
PROD000603,CAT0013,Essential Shoes South,Type popular yet mind conference my third hard responsibility across without modern.,94.02,46.94,20628,91,55,65,493,True,2023-08-29T17:19:34
PROD000604,CAT0006,Classic Furniture Staff,Magazine week or matter leader news notice condition exist end citizen current general offer.,168.47,114.02,7206,13,18,51,282,True,2022-03-16T20:23:40
PROD000605,CAT0021,Pro Non-Fiction Seven,Even event real water on rather line thing officer space trade eight.,54.39,28.23,2823,14,16,74,281,True,2021-09-27T23:48:15
PROD000606,CAT0019,Pro Team Sports Check,Unit policy never need before less must nearly sure.,314.87,210.04,27208,57,12,22,17,True,2021-08-28T13:00:22
PROD000607,CAT0020,Pro Fiction Books Despite,Couple pull senior from performance ground meeting indicate modern water event sister strong.,13.08,7.03,8737,57,15,18,9,True,2023-11-01T11:16:09
PROD000608,CAT0027,Smart Fragrances Nothing,Thought white food instead note this could sense trade couple end.,7.44,4.1,22161,89,27,74,425,True,2022-09-01T22:04:11
PROD000609,CAT0010,Essential Lighting Rest,Around prove author listen wonder third help source weight fact process home mind.,5.0,2.85,12548,79,5,24,453,True,2020-10-05T14:19:23
PROD000610,CAT0032,Essential Motor Oil Executive,Around really song Republican like any amount break either add compare probably step fund stuff operation.,199.39,105.97,2160,64,18,29,19,True,2022-09-16T15:50:15
PROD000611,CAT0004,Classic Cameras Activity,Tv minute take community thousand onto sort gun other feeling Democrat affect.,72.62,32.43,26065,51,5,25,82,True,2022-05-20T22:59:18
PROD000612,CAT0028,Pro Action Figures Simple,Move speech explain price require house several mouth many follow security.,30.98,16.02,14744,48,48,25,101,True,2024-06-04T13:25:14
PROD000613,CAT0010,Pro Lighting Let,Model candidate prepare somebody out quickly play treat ok live wait doctor skill.,46.34,27.21,355,22,3,22,169,True,2020-11-30T22:40:56
PROD000614,CAT0014,Premium Watches Do,Great past team along life interest special economy crime value note radio approach.,8.58,3.96,7577,7,16,30,129,True,2023-10-02T01:20:44
PROD000615,CAT0005,Premium Tablets Ground,Smile book window start deal spring want fact thousand dinner become short.,623.22,386.53,22015,59,52,63,186,False,2020-02-03T06:18:34
PROD000616,CAT0029,Pro Board Games Share,Window main eye walk receive benefit woman green seat.,38.67,25.4,25474,66,41,49,384,True,2022-02-12T23:59:29
PROD000617,CAT0004,Smart Cameras Again,Hospital buy question business seat suddenly whose charge debate.,37.76,17.07,12180,31,5,15,482,True,2021-12-18T03:57:28
PROD000618,CAT0017,Pro Outdoor Gear Condition,Turn animal reflect so summer phone from listen reach example.,79.12,51.02,7750,8,15,39,366,True,2021-02-13T12:27:54
PROD000619,CAT0003,Essential Headphones Chance,He face adult recent bed information themselves.,58.98,25.84,15072,13,53,79,414,True,2020-02-20T21:47:35
PROD000620,CAT0006,Pro Furniture Consumer,Clearly dinner field bag meeting begin north specific key eight near avoid me term.,43.32,23.23,5404,89,53,21,149,True,2023-03-05T19:15:24
PROD000621,CAT0004,Smart Cameras Major,Position west social this simple seek operation moment.,12.83,6.82,13602,38,44,74,236,True,2020-11-11T15:07:14
PROD000622,CAT0031,Smart Car Accessories Sister,Night cell increase despite decide other it he safe mother realize more PM service fish.,58.31,34.56,16276,46,54,38,211,True,2021-07-22T04:16:39
PROD000623,CAT0017,Essential Outdoor Gear Far,Whole study experience leave find realize society continue enough purpose lay type buy read.,316.85,131.5,21015,74,16,73,446,False,2021-04-23T17:29:49
PROD000624,CAT0031,Essential Car Accessories Tell,Music kind campaign couple kitchen billion certain blue great view shake store keep operation option later.,166.42,97.97,16623,13,13,24,162,True,2022-12-02T09:59:12
PROD000625,CAT0025,Classic Makeup Science,Even billion story from whether mouth including.,224.04,116.11,9282,96,18,69,371,True,2022-02-07T15:53:08
PROD000626,CAT0032,Pro Motor Oil Direction,Establish character happy sell turn allow drug threat leader fly fund employee year.,17.93,8.51,14840,78,51,14,406,True,2021-02-07T20:48:41
PROD000627,CAT0006,Premium Furniture Feeling,Successful executive attack about week rate officer.,10.1,4.3,3956,72,31,70,21,True,2022-12-13T00:30:57
PROD000628,CAT0027,Smart Fragrances Performance,Million learn report attorney number respond trial will reach occur state not cost type pull.,28.48,18.29,20175,11,44,14,232,True,2024-02-15T00:10:57
PROD000629,CAT0019,Mini Team Sports Day,Point allow sing system management million among sure main quite move out consumer.,35.41,21.53,20670,33,40,24,180,True,2022-02-21T08:59:48
PROD000630,CAT0023,Essential Textbooks Admit,Probably rock memory doctor wish during audience actually toward country these exactly medical course.,123.1,55.82,24141,19,33,18,88,True,2024-03-09T07:19:40
PROD000631,CAT0025,Pro Makeup Poor,So change whom her simple loss themselves unit in those road style.,5.0,3.12,7269,76,31,28,83,True,2022-06-17T16:53:30
PROD000632,CAT0010,Ultra Lighting Check,Against figure high say ten stop explain their successful station sell thus.,207.57,92.02,5822,53,45,46,350,True,2023-04-03T09:16:39
PROD000633,CAT0013,Smart Shoes Participant,Energy expert account camera yes save difference something determine laugh window why.,27.4,18.43,24165,5,46,74,418,True,2022-06-19T16:16:15
PROD000634,CAT0019,Mini Team Sports Treatment,Surface expect put process art but travel leave try.,19.84,9.73,656,44,34,71,255,True,2022-10-24T02:50:50
PROD000635,CAT0001,Premium Smartphones Receive,Parent movement term step site some idea show first development reach.,9.83,4.73,26409,26,2,52,314,True,2024-04-25T16:57:41
PROD000636,CAT0023,Mini Textbooks Great,Physical fire vote compare character machine beat talk someone quickly.,5.0,2.11,28720,45,14,62,254,True,2021-07-18T09:30:07
PROD000637,CAT0026,Smart Hair Care Property,Form accept trial change many along collection.,88.93,46.97,6905,25,58,45,212,True,2021-07-28T17:35:43
PROD000638,CAT0029,Ultra Board Games Will,Door suddenly tax less then admit home final.,36.16,24.46,10499,26,12,50,290,True,2023-07-23T19:14:48
PROD000639,CAT0006,Essential Furniture Power,Everyone your occur discuss western gun hand keep only compare your set also.,7.04,4.69,17834,15,11,22,14,True,2021-05-04T20:34:19
PROD000640,CAT0010,Premium Lighting Second,Card campaign this environment skill or detail physical such a he prevent magazine evidence official.,7.0,4.04,2387,46,57,57,111,True,2022-09-14T04:52:03
PROD000641,CAT0021,Smart Non-Fiction Involve,Ability send him with hear board thousand meeting consider explain difference.,22.13,13.88,19106,56,16,60,125,True,2021-04-23T23:41:52
PROD000642,CAT0027,Classic Fragrances Seem,Seat officer article agent each crime science return send.,245.38,110.84,23732,42,44,28,21,True,2020-08-24T02:48:21
PROD000643,CAT0022,Classic Children's Books Camera,Notice point career respond fire thought medical build wonder manager.,24.25,14.53,16904,8,43,75,173,True,2021-09-28T04:12:52
PROD000644,CAT0007,Classic Kitchen Appliances Free,Common between environmental view pay hotel behavior.,5.45,2.54,24962,10,4,39,293,True,2021-11-28T08:10:12
PROD000645,CAT0011,Smart Men's Clothing Road,Outside suggest fund radio white a particular maybe.,24.66,10.34,2792,27,56,24,48,False,2021-06-21T04:02:32
PROD000646,CAT0005,Essential Tablets Finish,Spend task product become fall president east food building.,23.87,12.21,16806,89,60,19,364,True,2021-04-22T09:15:00
PROD000647,CAT0028,Classic Action Figures Read,Positive reach business teach life paper Mr beautiful image again blood spring section stuff bill girl.,5.0,2.82,16417,56,21,6,53,True,2020-12-06T22:27:18
PROD000648,CAT0021,Classic Non-Fiction Suffer,Rule sport real yourself bad factor want ability understand feeling.,31.03,14.85,1966,54,21,44,384,True,2020-01-03T23:34:56
PROD000649,CAT0003,Pro Headphones Week,Miss spring image professor herself certainly personal picture pattern could computer manager item happy possible.,25.1,16.02,18728,69,60,68,226,True,2024-02-01T16:19:04
PROD000650,CAT0016,Classic Fitness Equipment Relate,Wind particular capital worry role call sea point her include room peace behind seven know.,76.36,49.6,10774,99,26,56,144,False,2023-05-25T13:39:06
PROD000651,CAT0020,Premium Fiction Books Though,Throw central stage well pattern sound relate best.,304.52,192.62,19572,60,48,21,111,True,2021-07-14T03:35:27
