order_id,customer_id,order_date,order_status,delivery_date,freight_value,estimated_delivery
ORD00000811,CUST0004408,2025-07-18T19:28:00,cancelled,,13.28,2025-07-27T19:28:00
ORD00000812,CUST0000547,2026-07-08T01:08:14.589029,processing,,61.86,2026-07-24T01:08:14.589029
ORD00000813,CUST0004590,2025-12-07T20:45:00,delivered,2025-12-20T20:45:00,64.61,2025-12-18T20:45:00
ORD00000814,CUST0003019,2026-06-16T06:31:00,processing,,37.64,2026-06-29T06:31:00
ORD00000815,CUST0002503,2024-07-08T01:08:14.589029,shipped,,32.72,2024-07-14T01:08:14.589029
ORD00000816,CUST0003464,2025-12-02T20:49:00,pending,,41.47,2025-12-20T20:49:00
ORD00000817,CUST0002705,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,24.4,2026-07-28T01:08:14.589029
ORD00000818,CUST0004888,2025-10-26T19:26:00,delivered,2025-11-02T19:26:00,79.38,2025-11-14T19:26:00
ORD00000819,CUST0001994,2026-07-03T07:53:00,delivered,2026-07-08T07:53:00,78.04,2026-07-12T07:53:00
ORD00000820,CUST0004060,2025-02-11T12:45:00,delivered,2025-02-25T12:45:00,52.64,2025-03-03T12:45:00
ORD00000821,CUST0001293,2025-06-26T07:02:00,delivered,2025-07-01T07:02:00,72.53,2025-07-14T07:02:00
ORD00000822,CUST0001276,2025-09-23T20:06:00,delivered,2025-09-28T20:06:00,60.6,2025-10-08T20:06:00
ORD00000823,CUST0003757,2024-08-20T06:44:00,delivered,2024-08-30T06:44:00,46.08,2024-08-28T06:44:00
ORD00000824,CUST0001376,2025-01-24T17:19:00,delivered,2025-01-27T17:19:00,34.72,2025-02-05T17:19:00
ORD00000825,CUST0003429,2024-11-13T20:57:00,delivered,2024-11-25T20:57:00,8.36,2024-11-24T20:57:00
ORD00000826,CUST0002624,2026-07-08T01:08:14.589029,shipped,,34.47,2026-07-15T01:08:14.589029
ORD00000827,CUST0003861,2024-07-08T01:08:14.589029,shipped,,9.16,2024-07-26T01:08:14.589029
ORD00000828,CUST0000035,2025-04-21T11:17:00,delivered,2025-05-03T11:17:00,13.54,2025-05-09T11:17:00
ORD00000829,CUST0000263,2025-07-06T09:14:00,delivered,2025-07-20T09:14:00,38.27,2025-07-23T09:14:00
ORD00000830,CUST0000903,2025-02-15T06:47:00,delivered,2025-02-22T06:47:00,78.63,2025-02-20T06:47:00
ORD00000831,CUST0004605,2025-08-29T14:18:00,delivered,2025-09-12T14:18:00,19.32,2025-09-16T14:18:00
ORD00000832,CUST0000287,2025-09-11T17:04:00,delivered,2025-09-20T17:04:00,65.03,2025-09-30T17:04:00
ORD00000833,CUST0002741,2024-07-08T01:08:14.589029,delivered,2024-07-22T01:08:14.589029,70.12,2024-07-23T01:08:14.589029
ORD00000834,CUST0004035,2025-10-04T12:17:00,delivered,2025-10-07T12:17:00,34.75,2025-10-21T12:17:00
ORD00000835,CUST0003536,2025-04-26T10:08:00,processing,,64.31,2025-05-15T10:08:00
ORD00000836,CUST0000020,2024-07-08T01:08:14.589029,delivered,2024-07-17T01:08:14.589029,10.42,2024-07-21T01:08:14.589029
ORD00000837,CUST0002057,2024-07-26T15:35:00,delivered,2024-08-10T15:35:00,53.59,2024-08-03T15:35:00
ORD00000838,CUST0004439,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,8.14,2026-07-16T01:08:14.589029
ORD00000839,CUST0000207,2025-12-18T09:44:00,shipped,,8.62,2026-01-04T09:44:00
ORD00000840,CUST0002486,2025-01-05T08:10:00,cancelled,,71.01,2025-01-23T08:10:00
ORD00000841,CUST0003745,2025-09-27T23:50:00,processing,,48.86,2025-10-12T23:50:00
ORD00000842,CUST0002128,2026-07-08T01:08:14.589029,delivered,2026-07-23T01:08:14.589029,14.0,2026-07-26T01:08:14.589029
ORD00000843,CUST0000791,2024-07-08T01:08:14.589029,delivered,2024-07-13T01:08:14.589029,74.53,2024-07-25T01:08:14.589029
ORD00000844,CUST0004329,2025-03-24T16:12:00,shipped,,14.76,2025-04-02T16:12:00
ORD00000845,CUST0000771,2024-07-08T01:08:14.589029,processing,,32.31,2024-07-24T01:08:14.589029
ORD00000846,CUST0000110,2026-05-17T12:36:00,delivered,2026-05-19T12:36:00,43.86,2026-06-02T12:36:00
ORD00000847,CUST0003882,2026-07-08T01:08:14.589029,delivered,2026-07-19T01:08:14.589029,17.9,2026-07-26T01:08:14.589029
ORD00000848,CUST0001164,2025-07-06T10:15:00,delivered,2025-07-11T10:15:00,11.22,2025-07-16T10:15:00
ORD00000849,CUST0001687,2026-07-08T01:08:14.589029,delivered,2026-07-17T01:08:14.589029,67.63,2026-07-14T01:08:14.589029
ORD00000850,CUST0003723,2025-02-01T19:08:00,delivered,2025-02-08T19:08:00,70.07,2025-02-06T19:08:00
ORD00000851,CUST0002192,2025-04-12T12:17:00,delivered,2025-04-27T12:17:00,53.19,2025-04-24T12:17:00
ORD00000852,CUST0004331,2025-11-24T19:29:00,processing,,52.79,2025-12-12T19:29:00
ORD00000853,CUST0003950,2026-07-08T01:08:14.589029,cancelled,,10.96,2026-07-14T01:08:14.589029
ORD00000854,CUST0003837,2026-03-01T08:41:00,delivered,2026-03-10T08:41:00,58.37,2026-03-17T08:41:00
ORD00000855,CUST0004846,2024-12-05T10:16:00,delivered,2024-12-19T10:16:00,41.94,2024-12-24T10:16:00
ORD00000856,CUST0000874,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,44.47,2026-07-26T01:08:14.589029
ORD00000857,CUST0002338,2025-05-23T23:15:00,delivered,2025-06-02T23:15:00,64.37,2025-06-06T23:15:00
ORD00000858,CUST0002003,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,9.09,2026-07-23T01:08:14.589029
ORD00000859,CUST0003885,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,64.48,2026-07-26T01:08:14.589029
ORD00000860,CUST0001842,2026-05-23T15:49:00,delivered,2026-06-06T15:49:00,48.93,2026-05-30T15:49:00
ORD00000861,CUST0001882,2026-05-21T07:05:00,delivered,2026-05-30T07:05:00,21.03,2026-06-10T07:05:00
ORD00000862,CUST0002393,2026-07-08T01:08:14.589029,delivered,2026-07-11T01:08:14.589029,58.1,2026-07-17T01:08:14.589029
ORD00000863,CUST0003341,2026-06-02T18:11:00,delivered,2026-06-09T18:11:00,41.63,2026-06-17T18:11:00
ORD00000864,CUST0004629,2026-06-04T06:42:00,delivered,2026-06-06T06:42:00,58.49,2026-06-20T06:42:00
ORD00000865,CUST0001430,2025-12-29T15:56:00,pending,,56.92,2026-01-15T15:56:00
ORD00000866,CUST0004230,2024-12-31T17:07:00,delivered,2025-01-11T17:07:00,39.86,2025-01-15T17:07:00
ORD00000867,CUST0001685,2024-07-08T01:08:14.589029,delivered,2024-07-17T01:08:14.589029,55.99,2024-07-28T01:08:14.589029
ORD00000868,CUST0001066,2025-11-25T16:34:00,processing,,29.2,2025-12-06T16:34:00
ORD00000869,CUST0003853,2025-02-22T11:55:00,delivered,2025-03-08T11:55:00,35.97,2025-02-28T11:55:00
ORD00000870,CUST0003378,2026-07-08T01:08:14.589029,delivered,2026-07-23T01:08:14.589029,72.34,2026-07-15T01:08:14.589029
ORD00000871,CUST0001887,2025-06-17T13:50:00,pending,,8.78,2025-06-26T13:50:00
ORD00000872,CUST0004693,2025-10-29T17:20:00,delivered,2025-11-11T17:20:00,60.19,2025-11-15T17:20:00
ORD00000873,CUST0004590,2024-11-22T21:11:00,delivered,2024-11-27T21:11:00,53.93,2024-12-06T21:11:00
ORD00000874,CUST0004993,2026-07-08T01:08:14.589029,delivered,2026-07-13T01:08:14.589029,13.05,2026-07-25T01:08:14.589029
ORD00000875,CUST0002095,2024-09-25T07:37:00,delivered,2024-10-07T07:37:00,50.39,2024-10-10T07:37:00
ORD00000876,CUST0003227,2024-07-08T01:08:14.589029,pending,,31.9,2024-07-15T01:08:14.589029
ORD00000877,CUST0000455,2025-11-17T09:05:00,delivered,2025-11-29T09:05:00,32.3,2025-11-28T09:05:00
ORD00000878,CUST0001337,2026-05-24T23:25:00,delivered,2026-06-02T23:25:00,57.27,2026-06-08T23:25:00
ORD00000879,CUST0000303,2025-02-06T18:38:00,shipped,,74.78,2025-02-21T18:38:00
ORD00000880,CUST0003918,2024-07-08T01:08:14.589029,shipped,,66.9,2024-07-19T01:08:14.589029
ORD00000881,CUST0004977,2024-08-06T17:04:00,shipped,,31.49,2024-08-24T17:04:00
ORD00000882,CUST0001271,2024-10-12T10:44:00,delivered,2024-10-22T10:44:00,41.77,2024-10-17T10:44:00
ORD00000883,CUST0001930,2025-12-18T20:33:00,delivered,2025-12-21T20:33:00,33.09,2025-12-29T20:33:00
ORD00000884,CUST0001284,2025-08-10T21:17:00,delivered,2025-08-22T21:17:00,32.0,2025-08-16T21:17:00
ORD00000885,CUST0000081,2024-12-31T17:46:00,delivered,2025-01-10T17:46:00,45.97,2025-01-20T17:46:00
ORD00000886,CUST0002873,2024-11-11T23:07:00,delivered,2024-11-18T23:07:00,44.73,2024-11-19T23:07:00
ORD00000887,CUST0003445,2025-09-26T14:16:00,delivered,2025-09-29T14:16:00,49.12,2025-10-15T14:16:00
ORD00000888,CUST0003088,2024-11-26T15:24:00,shipped,,23.17,2024-12-08T15:24:00
ORD00000889,CUST0003346,2024-07-08T01:08:14.589029,shipped,,74.85,2024-07-26T01:08:14.589029
ORD00000890,CUST0002566,2024-07-08T01:08:14.589029,delivered,2024-07-15T01:08:14.589029,73.12,2024-07-13T01:08:14.589029
ORD00000891,CUST0003918,2026-07-08T01:08:14.589029,delivered,2026-07-19T01:08:14.589029,41.51,2026-07-20T01:08:14.589029
ORD00000892,CUST0003615,2026-07-08T01:08:14.589029,shipped,,42.95,2026-07-24T01:08:14.589029
ORD00000893,CUST0003565,2024-11-11T11:21:00,delivered,2024-11-20T11:21:00,40.75,2024-11-24T11:21:00
ORD00000894,CUST0004159,2025-08-15T17:24:00,cancelled,,10.45,2025-08-22T17:24:00
ORD00000895,CUST0000332,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,26.5,2026-07-16T01:08:14.589029
ORD00000896,CUST0000266,2025-10-03T13:17:00,delivered,2025-10-07T13:17:00,26.78,2025-10-12T13:17:00
ORD00000897,CUST0002755,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,75.87,2024-07-23T01:08:14.589029
ORD00000898,CUST0004589,2025-11-11T21:32:00,delivered,2025-11-21T21:32:00,15.97,2025-12-01T21:32:00
ORD00000899,CUST0004665,2025-08-11T16:00:00,shipped,,61.56,2025-08-25T16:00:00
ORD00000900,CUST0001151,2026-06-20T06:43:00,delivered,2026-06-29T06:43:00,50.91,2026-06-30T06:43:00
ORD00000901,CUST0001947,2024-07-08T01:08:14.589029,delivered,2024-07-17T01:08:14.589029,14.08,2024-07-27T01:08:14.589029
ORD00000902,CUST0003624,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,63.99,2024-07-27T01:08:14.589029
ORD00000903,CUST0001643,2026-07-08T01:08:14.589029,shipped,,30.4,2026-07-28T01:08:14.589029
ORD00000904,CUST0003039,2024-11-24T06:22:00,delivered,2024-11-29T06:22:00,68.9,2024-12-12T06:22:00
ORD00000905,CUST0001986,2026-07-01T11:30:00,processing,,44.05,2026-07-16T11:30:00
ORD00000906,CUST0001275,2024-07-08T01:08:14.589029,delivered,2024-07-17T01:08:14.589029,12.76,2024-07-20T01:08:14.589029
ORD00000907,CUST0004336,2025-08-02T19:35:00,delivered,2025-08-12T19:35:00,20.31,2025-08-20T19:35:00
ORD00000908,CUST0003487,2025-10-02T18:30:00,delivered,2025-10-09T18:30:00,47.31,2025-10-21T18:30:00
ORD00000909,CUST0003621,2025-12-05T17:00:00,delivered,2025-12-09T17:00:00,29.62,2025-12-12T17:00:00
ORD00000910,CUST0004331,2025-03-11T21:32:00,delivered,2025-03-18T21:32:00,63.81,2025-03-20T21:32:00
ORD00000911,CUST0000135,2025-02-02T20:47:00,cancelled,,62.2,2025-02-14T20:47:00
ORD00000912,CUST0003508,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,77.69,2026-07-15T01:08:14.589029
ORD00000913,CUST0002919,2024-07-08T01:08:14.589029,delivered,2024-07-10T01:08:14.589029,76.17,2024-07-17T01:08:14.589029
ORD00000914,CUST0004676,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,51.79,2026-07-23T01:08:14.589029
ORD00000915,CUST0004147,2024-12-08T18:13:00,delivered,2024-12-16T18:13:00,26.97,2024-12-17T18:13:00
ORD00000916,CUST0002432,2026-07-08T01:08:14.589029,delivered,2026-07-22T01:08:14.589029,50.94,2026-07-26T01:08:14.589029
ORD00000917,CUST0000333,2026-01-12T12:37:00,cancelled,,58.25,2026-01-17T12:37:00
ORD00000918,CUST0003418,2025-09-27T16:06:00,delivered,2025-10-09T16:06:00,48.15,2025-10-05T16:06:00
ORD00000919,CUST0000114,2026-07-08T01:08:14.589029,cancelled,,73.33,2026-07-16T01:08:14.589029
ORD00000920,CUST0002409,2025-09-22T11:35:00,delivered,2025-09-24T11:35:00,12.59,2025-10-05T11:35:00
ORD00000921,CUST0003598,2024-07-08T01:08:14.589029,delivered,2024-07-12T01:08:14.589029,38.1,2024-07-27T01:08:14.589029
ORD00000922,CUST0004785,2025-12-26T15:31:00,delivered,2025-12-28T15:31:00,46.65,2026-01-14T15:31:00
ORD00000923,CUST0002760,2025-02-14T07:57:00,delivered,2025-02-22T07:57:00,75.34,2025-02-21T07:57:00
ORD00000924,CUST0003420,2025-01-09T14:49:00,delivered,2025-01-13T14:49:00,37.26,2025-01-23T14:49:00
ORD00000925,CUST0004697,2024-11-30T20:35:00,delivered,2024-12-11T20:35:00,42.95,2024-12-18T20:35:00
ORD00000926,CUST0001576,2025-04-13T16:47:00,delivered,2025-04-17T16:47:00,66.26,2025-05-01T16:47:00
ORD00000927,CUST0002548,2025-04-25T14:00:00,shipped,,37.65,2025-05-03T14:00:00
ORD00000928,CUST0002798,2025-02-07T10:52:00,cancelled,,58.99,2025-02-14T10:52:00
ORD00000929,CUST0002950,2025-02-01T17:17:00,cancelled,,70.3,2025-02-17T17:17:00
ORD00000930,CUST0002244,2026-07-08T01:08:14.589029,delivered,2026-07-12T01:08:14.589029,40.31,2026-07-17T01:08:14.589029
ORD00000931,CUST0001511,2026-07-08T01:08:14.589029,delivered,2026-07-22T01:08:14.589029,23.62,2026-07-26T01:08:14.589029
ORD00000932,CUST0003355,2024-07-30T19:28:00,delivered,2024-08-10T19:28:00,30.18,2024-08-07T19:28:00
ORD00000933,CUST0002411,2026-07-08T01:08:14.589029,delivered,2026-07-13T01:08:14.589029,64.05,2026-07-19T01:08:14.589029
ORD00000934,CUST0003304,2025-08-23T06:58:00,delivered,2025-08-28T06:58:00,35.33,2025-09-10T06:58:00
ORD00000935,CUST0000880,2025-07-01T16:15:00,delivered,2025-07-06T16:15:00,46.59,2025-07-13T16:15:00
ORD00000936,CUST0000786,2026-01-13T18:17:00,delivered,2026-01-15T18:17:00,16.81,2026-01-31T18:17:00
ORD00000937,CUST0001820,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,25.7,2026-07-20T01:08:14.589029
ORD00000938,CUST0002602,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,36.52,2026-07-18T01:08:14.589029
ORD00000939,CUST0000311,2024-07-08T01:08:14.589029,delivered,2024-07-23T01:08:14.589029,76.39,2024-07-17T01:08:14.589029
ORD00000940,CUST0001200,2025-12-04T13:21:00,delivered,2025-12-12T13:21:00,14.4,2025-12-10T13:21:00
ORD00000941,CUST0004768,2025-12-01T18:08:00,delivered,2025-12-11T18:08:00,9.82,2025-12-21T18:08:00
ORD00000942,CUST0004370,2024-07-08T01:08:14.589029,cancelled,,55.52,2024-07-18T01:08:14.589029
ORD00000943,CUST0001606,2024-08-15T08:59:00,delivered,2024-08-20T08:59:00,48.39,2024-08-26T08:59:00
ORD00000944,CUST0003205,2024-07-08T01:08:14.589029,delivered,2024-07-20T01:08:14.589029,75.18,2024-07-28T01:08:14.589029
ORD00000945,CUST0004288,2026-07-08T01:08:14.589029,delivered,2026-07-17T01:08:14.589029,22.13,2026-07-16T01:08:14.589029
ORD00000946,CUST0002687,2025-01-10T13:35:00,delivered,2025-01-25T13:35:00,71.97,2025-01-30T13:35:00
ORD00000947,CUST0002958,2026-04-18T07:03:00,delivered,2026-04-30T07:03:00,67.34,2026-04-28T07:03:00
ORD00000948,CUST0001984,2025-11-12T17:41:00,delivered,2025-11-27T17:41:00,73.86,2025-11-24T17:41:00
ORD00000949,CUST0004095,2026-07-02T07:46:00,delivered,2026-07-11T07:46:00,64.22,2026-07-10T07:46:00
ORD00000950,CUST0001581,2024-07-08T01:08:14.589029,delivered,2024-07-16T01:08:14.589029,24.85,2024-07-16T01:08:14.589029
ORD00000951,CUST0001638,2024-07-08T01:08:14.589029,pending,,65.71,2024-07-25T01:08:14.589029
ORD00000952,CUST0002264,2024-11-13T13:14:00,delivered,2024-11-16T13:14:00,26.96,2024-11-22T13:14:00
ORD00000953,CUST0003678,2024-09-19T15:20:00,delivered,2024-10-02T15:20:00,23.75,2024-10-04T15:20:00
ORD00000954,CUST0000096,2024-11-25T16:26:00,shipped,,64.84,2024-12-07T16:26:00
ORD00000955,CUST0003541,2024-07-08T01:08:14.589029,delivered,2024-07-10T01:08:14.589029,16.26,2024-07-18T01:08:14.589029
ORD00000956,CUST0004761,2024-12-12T20:28:00,delivered,2024-12-15T20:28:00,54.82,2024-12-18T20:28:00
ORD00000957,CUST0001053,2026-07-08T01:08:14.589029,shipped,,62.63,2026-07-18T01:08:14.589029
ORD00000958,CUST0004282,2026-07-08T01:08:14.589029,shipped,,13.65,2026-07-20T01:08:14.589029
ORD00000959,CUST0000767,2024-07-08T01:08:14.589029,delivered,2024-07-21T01:08:14.589029,65.45,2024-07-22T01:08:14.589029
ORD00000960,CUST0002632,2025-12-11T07:34:00,delivered,2025-12-24T07:34:00,66.08,2025-12-22T07:34:00
ORD00000961,CUST0004039,2025-12-03T20:01:00,delivered,2025-12-08T20:01:00,53.77,2025-12-09T20:01:00
ORD00000962,CUST0001816,2024-10-17T08:29:00,delivered,2024-10-22T08:29:00,77.36,2024-11-06T08:29:00
ORD00000963,CUST0002599,2025-12-25T18:46:00,delivered,2026-01-09T18:46:00,37.83,2026-01-03T18:46:00
ORD00000964,CUST0000572,2024-07-08T01:08:14.589029,delivered,2024-07-16T01:08:14.589029,75.7,2024-07-17T01:08:14.589029
ORD00000965,CUST0000512,2026-07-08T01:08:14.589029,shipped,,64.74,2026-07-26T01:08:14.589029
ORD00000966,CUST0002610,2024-07-08T01:08:14.589029,delivered,2024-07-15T01:08:14.589029,19.12,2024-07-20T01:08:14.589029
ORD00000967,CUST0002577,2024-07-25T16:41:00,processing,,12.76,2024-08-05T16:41:00
ORD00000968,CUST0002381,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,5.89,2026-07-28T01:08:14.589029
ORD00000969,CUST0003509,2026-07-08T01:08:14.589029,shipped,,9.01,2026-07-20T01:08:14.589029
ORD00000970,CUST0004987,2025-04-25T21:02:00,delivered,2025-05-03T21:02:00,42.65,2025-05-11T21:02:00
ORD00000971,CUST0003963,2025-01-01T12:30:00,delivered,2025-01-14T12:30:00,13.67,2025-01-16T12:30:00
ORD00000972,CUST0001386,2026-01-24T17:02:00,delivered,2026-02-02T17:02:00,74.13,2026-02-02T17:02:00
ORD00000973,CUST0003200,2025-08-13T12:47:00,processing,,50.42,2025-08-23T12:47:00
ORD00000974,CUST0004890,2025-12-02T18:11:00,shipped,,43.46,2025-12-07T18:11:00
ORD00000975,CUST0000442,2025-08-07T08:48:00,delivered,2025-08-19T08:48:00,66.63,2025-08-26T08:48:00
ORD00000976,CUST0002837,2024-11-23T12:33:00,processing,,75.72,2024-12-11T12:33:00
ORD00000977,CUST0002140,2024-07-08T01:08:14.589029,delivered,2024-07-17T01:08:14.589029,19.15,2024-07-19T01:08:14.589029
ORD00000978,CUST0002084,2024-12-04T15:46:00,delivered,2024-12-15T15:46:00,23.95,2024-12-10T15:46:00
ORD00000979,CUST0003028,2026-07-08T01:08:14.589029,delivered,2026-07-23T01:08:14.589029,54.69,2026-07-17T01:08:14.589029
ORD00000980,CUST0004708,2025-06-28T23:31:00,delivered,2025-07-12T23:31:00,77.58,2025-07-10T23:31:00
ORD00000981,CUST0003772,2026-05-05T13:33:00,shipped,,12.47,2026-05-12T13:33:00
ORD00000982,CUST0000836,2026-07-08T01:08:14.589029,delivered,2026-07-11T01:08:14.589029,7.2,2026-07-23T01:08:14.589029
ORD00000983,CUST0002132,2025-12-09T22:53:00,shipped,,26.63,2025-12-17T22:53:00
ORD00000984,CUST0001869,2024-12-18T21:50:00,delivered,2025-01-01T21:50:00,29.13,2025-01-07T21:50:00
ORD00000985,CUST0002494,2024-09-27T09:15:00,delivered,2024-10-07T09:15:00,78.12,2024-10-16T09:15:00
ORD00000986,CUST0004883,2024-07-12T09:39:00,delivered,2024-07-21T09:39:00,68.18,2024-07-26T09:39:00
ORD00000987,CUST0002019,2026-01-15T14:41:00,delivered,2026-01-28T14:41:00,65.3,2026-01-23T14:41:00
ORD00000988,CUST0004710,2025-06-10T17:20:00,delivered,2025-06-19T17:20:00,69.22,2025-06-15T17:20:00
ORD00000989,CUST0004160,2026-03-07T14:35:00,shipped,,55.04,2026-03-12T14:35:00
ORD00000990,CUST0001117,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,62.28,2026-07-23T01:08:14.589029
ORD00000991,CUST0003041,2025-11-04T16:56:00,processing,,76.04,2025-11-15T16:56:00
ORD00000992,CUST0003290,2024-11-08T08:06:00,delivered,2024-11-11T08:06:00,58.9,2024-11-15T08:06:00
ORD00000993,CUST0001761,2025-09-21T12:01:00,delivered,2025-10-05T12:01:00,45.38,2025-09-30T12:01:00
ORD00000994,CUST0003677,2026-05-10T19:35:00,delivered,2026-05-19T19:35:00,23.29,2026-05-26T19:35:00
ORD00000995,CUST0001793,2025-11-15T09:08:00,delivered,2025-11-24T09:08:00,79.0,2025-11-21T09:08:00
ORD00000996,CUST0002629,2024-12-18T09:36:00,delivered,2025-01-01T09:36:00,64.22,2025-01-05T09:36:00
ORD00000997,CUST0002676,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,38.54,2026-07-22T01:08:14.589029
ORD00000998,CUST0000959,2026-06-16T16:38:00,shipped,,55.97,2026-06-22T16:38:00
ORD00000999,CUST0000592,2025-11-09T19:22:00,delivered,2025-11-15T19:22:00,5.42,2025-11-15T19:22:00
ORD00001000,CUST0003378,2025-11-09T20:24:00,delivered,2025-11-14T20:24:00,27.18,2025-11-28T20:24:00
ORD00001001,CUST0004519,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,38.26,2026-07-14T01:08:14.589029
ORD00001002,CUST0004936,2025-10-03T22:07:00,delivered,2025-10-06T22:07:00,64.45,2025-10-20T22:07:00
ORD00001003,CUST0000963,2025-08-20T06:19:00,delivered,2025-08-27T06:19:00,75.51,2025-09-08T06:19:00
ORD00001004,CUST0003173,2024-11-27T09:40:00,delivered,2024-12-02T09:40:00,63.27,2024-12-07T09:40:00
ORD00001005,CUST0003079,2024-07-08T01:08:14.589029,delivered,2024-07-16T01:08:14.589029,26.21,2024-07-18T01:08:14.589029
ORD00001006,CUST0001868,2024-08-25T08:55:00,delivered,2024-09-08T08:55:00,64.64,2024-09-13T08:55:00
ORD00001007,CUST0004880,2026-03-19T20:47:00,delivered,2026-03-30T20:47:00,11.92,2026-04-01T20:47:00
ORD00001008,CUST0002090,2025-04-26T10:41:00,shipped,,47.03,2025-05-16T10:41:00
ORD00001009,CUST0003911,2025-11-28T21:59:00,delivered,2025-12-08T21:59:00,8.4,2025-12-10T21:59:00
ORD00001010,CUST0004408,2025-02-05T23:36:00,delivered,2025-02-14T23:36:00,37.64,2025-02-24T23:36:00
ORD00001011,CUST0000669,2026-02-07T17:10:00,delivered,2026-02-13T17:10:00,14.46,2026-02-18T17:10:00
ORD00001012,CUST0000127,2026-07-08T01:08:14.589029,delivered,2026-07-10T01:08:14.589029,52.13,2026-07-26T01:08:14.589029
ORD00001013,CUST0003973,2024-10-28T14:50:00,delivered,2024-11-06T14:50:00,73.75,2024-11-05T14:50:00
ORD00001014,CUST0003835,2024-07-08T01:08:14.589029,delivered,2024-07-15T01:08:14.589029,77.2,2024-07-21T01:08:14.589029
ORD00001015,CUST0003755,2025-03-13T12:31:00,delivered,2025-03-19T12:31:00,75.03,2025-03-26T12:31:00
ORD00001016,CUST0003879,2025-12-31T19:13:00,delivered,2026-01-07T19:13:00,56.74,2026-01-10T19:13:00
ORD00001017,CUST0002798,2024-11-22T20:10:00,delivered,2024-12-05T20:10:00,40.26,2024-12-01T20:10:00
ORD00001018,CUST0004558,2025-01-23T23:37:00,pending,,68.11,2025-02-02T23:37:00
ORD00001019,CUST0004999,2026-01-21T11:49:00,delivered,2026-02-02T11:49:00,70.64,2026-02-03T11:49:00
ORD00001020,CUST0002339,2024-10-02T07:30:00,delivered,2024-10-10T07:30:00,65.15,2024-10-20T07:30:00
ORD00001021,CUST0004305,2025-03-16T09:26:00,pending,,47.32,2025-03-23T09:26:00
ORD00001022,CUST0003857,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,10.55,2024-07-26T01:08:14.589029
ORD00001023,CUST0000378,2024-08-07T12:48:00,processing,,28.09,2024-08-12T12:48:00
ORD00001024,CUST0003541,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,5.28,2026-07-25T01:08:14.589029
ORD00001025,CUST0004689,2025-07-09T07:15:00,delivered,2025-07-12T07:15:00,45.68,2025-07-28T07:15:00
ORD00001026,CUST0003153,2025-10-21T14:09:00,delivered,2025-10-27T14:09:00,67.03,2025-11-01T14:09:00
