payment_id,order_id,payment_sequence,payment_type,installments,payment_value,payment_status
PAY000003669,ORD00003314,1,credit_card,2,397.08,approved
PAY000003670,ORD00003315,1,voucher,1,584.88,approved
PAY000003671,ORD00003316,1,credit_card,1,901.63,refunded
PAY000003672,ORD00003317,1,credit_card,3,690.39,approved
PAY000003673,ORD00003317,2,credit_card,2,1009.3,approved
PAY000003674,ORD00003318,1,boleto,1,523.54,approved
PAY000003675,ORD00003319,1,credit_card,1,156.77,approved
PAY000003676,ORD00003320,1,boleto,1,1081.71,approved
PAY000003677,ORD00003321,1,voucher,1,120.96,approved
PAY000003678,ORD00003322,1,credit_card,1,349.47,approved
PAY000003679,ORD00003323,1,credit_card,6,918.97,approved
PAY000003680,ORD00003324,1,debit_card,1,888.51,approved
PAY000003681,ORD00003325,1,debit_card,1,611.3,approved
PAY000003682,ORD00003326,1,credit_card,1,105.63,approved
PAY000003683,ORD00003327,1,credit_card,12,586.14,approved
PAY000003684,ORD00003328,1,credit_card,1,721.66,approved
PAY000003685,ORD00003329,1,debit_card,1,263.7,approved
PAY000003686,ORD00003330,1,boleto,1,506.92,approved
PAY000003687,ORD00003331,1,boleto,1,254.77,approved
PAY000003688,ORD00003332,1,credit_card,1,459.07,approved
PAY000003689,ORD00003333,1,credit_card,12,993.13,approved
PAY000003690,ORD00003334,1,voucher,1,156.98,approved
PAY000003691,ORD00003335,1,credit_card,1,510.09,approved
PAY000003692,ORD00003336,1,voucher,1,273.85,approved
PAY000003693,ORD00003337,1,debit_card,1,411.85,approved
PAY000003694,ORD00003338,1,credit_card,3,129.88,approved
PAY000003695,ORD00003339,1,debit_card,1,1104.34,approved
PAY000003696,ORD00003340,1,debit_card,1,490.99,approved
PAY000003697,ORD00003341,1,credit_card,12,1183.77,approved
PAY000003698,ORD00003342,1,credit_card,3,203.05,approved
PAY000003699,ORD00003343,1,credit_card,3,585.34,approved
PAY000003700,ORD00003344,1,boleto,1,933.13,approved
PAY000003701,ORD00003344,2,credit_card,1,1193.36,approved
PAY000003702,ORD00003345,1,credit_card,12,23.84,approved
PAY000003703,ORD00003346,1,credit_card,2,904.54,approved
PAY000003704,ORD00003347,1,boleto,1,112.87,approved
PAY000003705,ORD00003348,1,boleto,1,396.38,approved
PAY000003706,ORD00003349,1,debit_card,1,377.49,approved
PAY000003707,ORD00003350,1,credit_card,1,566.39,approved
PAY000003708,ORD00003351,1,credit_card,2,309.68,approved
PAY000003709,ORD00003352,1,boleto,1,620.52,approved
PAY000003710,ORD00003353,1,credit_card,12,501.43,approved
PAY000003711,ORD00003354,1,boleto,1,995.09,approved
PAY000003712,ORD00003355,1,boleto,1,395.72,approved
PAY000003713,ORD00003356,1,credit_card,6,726.26,approved
PAY000003714,ORD00003357,1,boleto,1,71.44,approved
PAY000003715,ORD00003358,1,voucher,1,49.98,approved
PAY000003716,ORD00003359,1,credit_card,6,1115.41,approved
PAY000003717,ORD00003360,1,credit_card,12,778.24,approved
PAY000003718,ORD00003360,2,credit_card,12,1018.49,approved
PAY000003719,ORD00003361,1,credit_card,12,515.88,approved
PAY000003720,ORD00003362,1,credit_card,2,80.59,approved
PAY000003721,ORD00003363,1,credit_card,1,868.85,approved
PAY000003722,ORD00003364,1,credit_card,12,154.11,approved
PAY000003723,ORD00003365,1,credit_card,6,140.48,approved
PAY000003724,ORD00003366,1,credit_card,1,706.31,approved
PAY000003725,ORD00003367,1,debit_card,1,638.75,approved
PAY000003726,ORD00003368,1,boleto,1,660.59,approved
PAY000003727,ORD00003369,1,credit_card,6,884.94,approved
PAY000003728,ORD00003370,1,debit_card,1,132.7,refunded
PAY000003729,ORD00003371,1,credit_card,1,961.16,approved
PAY000003730,ORD00003372,1,credit_card,12,495.36,approved
PAY000003731,ORD00003373,1,boleto,1,545.12,approved
PAY000003732,ORD00003374,1,credit_card,12,644.79,approved
PAY000003733,ORD00003375,1,debit_card,1,44.91,approved
PAY000003734,ORD00003376,1,credit_card,3,697.39,approved
PAY000003735,ORD00003377,1,credit_card,12,158.65,approved
PAY000003736,ORD00003378,1,boleto,1,216.5,approved
PAY000003737,ORD00003379,1,boleto,1,536.69,approved
PAY000003738,ORD00003380,1,boleto,1,996.87,approved
PAY000003739,ORD00003381,1,boleto,1,891.31,approved
PAY000003740,ORD00003382,1,boleto,1,529.19,approved
PAY000003741,ORD00003383,1,boleto,1,116.39,approved
PAY000003742,ORD00003383,2,boleto,1,64.88,approved
PAY000003743,ORD00003384,1,boleto,1,648.8,approved
PAY000003744,ORD00003385,1,credit_card,2,1179.77,approved
PAY000003745,ORD00003386,1,credit_card,12,109.02,refunded
PAY000003746,ORD00003387,1,voucher,1,596.05,approved
PAY000003747,ORD00003388,1,credit_card,1,1117.67,approved
PAY000003748,ORD00003389,1,credit_card,2,341.32,approved
PAY000003749,ORD00003390,1,credit_card,6,1010.29,approved
PAY000003750,ORD00003391,1,credit_card,2,227.85,approved
PAY000003751,ORD00003392,1,boleto,1,1146.78,approved
PAY000003752,ORD00003393,1,credit_card,3,725.51,approved
PAY000003753,ORD00003394,1,credit_card,6,578.31,approved
PAY000003754,ORD00003395,1,voucher,1,1167.59,refunded
PAY000003755,ORD00003396,1,voucher,1,368.53,approved
PAY000003756,ORD00003397,1,credit_card,2,108.64,approved
PAY000003757,ORD00003398,1,credit_card,6,930.9,approved
PAY000003758,ORD00003399,1,credit_card,12,490.64,approved
PAY000003759,ORD00003400,1,credit_card,1,898.0,approved
PAY000003760,ORD00003401,1,credit_card,6,654.01,approved
PAY000003761,ORD00003402,1,credit_card,1,121.89,refunded
PAY000003762,ORD00003403,1,credit_card,6,996.15,approved
PAY000003763,ORD00003404,1,credit_card,12,803.15,approved
PAY000003764,ORD00003405,1,credit_card,2,852.63,approved
PAY000003765,ORD00003406,1,debit_card,1,146.47,approved
PAY000003766,ORD00003407,1,credit_card,2,87.85,approved
PAY000003767,ORD00003408,1,credit_card,2,261.25,approved
PAY000003768,ORD00003409,1,credit_card,2,295.36,refunded
PAY000003769,ORD00003410,1,debit_card,1,459.72,approved
PAY000003770,ORD00003411,1,credit_card,6,277.89,approved
PAY000003771,ORD00003412,1,credit_card,1,1101.01,approved
PAY000003772,ORD00003413,1,boleto,1,34.05,approved
PAY000003773,ORD00003414,1,boleto,1,40.79,approved
PAY000003774,ORD00003415,1,boleto,1,1086.91,refunded
PAY000003775,ORD00003416,1,debit_card,1,1106.85,approved
PAY000003776,ORD00003417,1,debit_card,1,418.87,approved
PAY000003777,ORD00003418,1,voucher,1,771.21,approved
PAY000003778,ORD00003419,1,credit_card,1,712.31,approved
PAY000003779,ORD00003420,1,boleto,1,54.91,refunded
PAY000003780,ORD00003421,1,debit_card,1,57.56,approved
PAY000003781,ORD00003422,1,boleto,1,342.14,approved
PAY000003782,ORD00003423,1,debit_card,1,1017.05,approved
PAY000003783,ORD00003424,1,boleto,1,992.19,approved
PAY000003784,ORD00003424,2,credit_card,6,471.36,approved
PAY000003785,ORD00003425,1,credit_card,6,986.51,approved
PAY000003786,ORD00003426,1,debit_card,1,769.39,approved
PAY000003787,ORD00003427,1,voucher,1,490.78,approved
PAY000003788,ORD00003428,1,debit_card,1,529.19,approved
PAY000003789,ORD00003428,2,credit_card,2,29.83,approved
PAY000003790,ORD00003429,1,boleto,1,975.86,approved
PAY000003791,ORD00003430,1,credit_card,1,358.72,approved
PAY000003792,ORD00003431,1,credit_card,3,242.29,refunded
PAY000003793,ORD00003432,1,credit_card,6,429.73,approved
PAY000003794,ORD00003433,1,boleto,1,717.15,approved
PAY000003795,ORD00003434,1,credit_card,6,1195.33,approved
PAY000003796,ORD00003435,1,credit_card,3,533.35,approved
PAY000003797,ORD00003436,1,debit_card,1,628.21,approved
PAY000003798,ORD00003437,1,boleto,1,726.37,approved
PAY000003799,ORD00003438,1,credit_card,2,101.65,approved
PAY000003800,ORD00003438,2,boleto,1,354.14,approved
PAY000003801,ORD00003439,1,boleto,1,574.26,approved
PAY000003802,ORD00003439,2,credit_card,6,39.85,approved
PAY000003803,ORD00003440,1,credit_card,2,660.04,approved
PAY000003804,ORD00003440,2,credit_card,1,448.11,approved
PAY000003805,ORD00003441,1,credit_card,12,73.29,approved
PAY000003806,ORD00003442,1,boleto,1,400.68,approved
PAY000003807,ORD00003443,1,credit_card,2,675.88,approved
PAY000003808,ORD00003444,1,credit_card,6,550.87,approved
PAY000003809,ORD00003445,1,credit_card,1,931.15,refunded
PAY000003810,ORD00003446,1,credit_card,2,737.16,approved
PAY000003811,ORD00003447,1,boleto,1,289.09,approved
PAY000003812,ORD00003448,1,debit_card,1,1088.26,approved
PAY000003813,ORD00003449,1,debit_card,1,820.75,approved
PAY000003814,ORD00003450,1,boleto,1,901.96,approved
PAY000003815,ORD00003451,1,credit_card,3,826.29,approved
PAY000003816,ORD00003452,1,credit_card,1,405.34,approved
PAY000003817,ORD00003453,1,boleto,1,473.76,approved
PAY000003818,ORD00003454,1,debit_card,1,706.17,approved
PAY000003819,ORD00003455,1,debit_card,1,1044.93,approved
PAY000003820,ORD00003455,2,credit_card,6,776.75,approved
PAY000003821,ORD00003456,1,boleto,1,152.03,approved
PAY000003822,ORD00003456,2,credit_card,3,615.79,approved
PAY000003823,ORD00003457,1,credit_card,2,656.05,approved
PAY000003824,ORD00003458,1,debit_card,1,68.96,approved
PAY000003825,ORD00003459,1,debit_card,1,714.9,approved
PAY000003826,ORD00003459,2,debit_card,1,481.94,approved
PAY000003827,ORD00003460,1,credit_card,1,26.43,approved
PAY000003828,ORD00003461,1,voucher,1,741.68,approved
PAY000003829,ORD00003462,1,boleto,1,237.35,approved
PAY000003830,ORD00003462,2,credit_card,2,293.13,approved
PAY000003831,ORD00003463,1,credit_card,1,473.1,approved
PAY000003832,ORD00003464,1,credit_card,12,960.12,approved
PAY000003833,ORD00003465,1,boleto,1,455.98,approved
PAY000003834,ORD00003466,1,debit_card,1,87.46,approved
PAY000003835,ORD00003467,1,credit_card,6,339.24,approved
PAY000003836,ORD00003468,1,credit_card,12,1168.62,approved
PAY000003837,ORD00003469,1,boleto,1,611.32,approved
PAY000003838,ORD00003470,1,credit_card,6,895.81,approved
PAY000003839,ORD00003471,1,credit_card,3,405.18,approved
PAY000003840,ORD00003472,1,credit_card,6,922.82,approved
PAY000003841,ORD00003473,1,credit_card,6,63.35,approved
PAY000003842,ORD00003474,1,credit_card,6,478.29,approved
PAY000003843,ORD00003475,1,credit_card,1,462.59,approved
PAY000003844,ORD00003476,1,debit_card,1,773.57,approved
PAY000003845,ORD00003477,1,credit_card,1,244.58,approved
PAY000003846,ORD00003478,1,credit_card,2,1002.89,approved
PAY000003847,ORD00003479,1,boleto,1,315.57,approved
PAY000003848,ORD00003480,1,credit_card,1,530.2,approved
PAY000003849,ORD00003481,1,boleto,1,1183.13,approved
PAY000003850,ORD00003481,2,credit_card,3,992.3,approved
PAY000003851,ORD00003482,1,credit_card,3,127.0,approved
PAY000003852,ORD00003482,2,boleto,1,267.87,approved
PAY000003853,ORD00003483,1,boleto,1,1045.51,approved
PAY000003854,ORD00003484,1,credit_card,6,904.78,approved
PAY000003855,ORD00003485,1,debit_card,1,974.35,approved
PAY000003856,ORD00003486,1,boleto,1,309.95,approved
PAY000003857,ORD00003487,1,debit_card,1,112.96,approved
PAY000003858,ORD00003488,1,boleto,1,261.17,approved
PAY000003859,ORD00003489,1,debit_card,1,141.74,approved
PAY000003860,ORD00003490,1,debit_card,1,719.13,approved
PAY000003861,ORD00003491,1,boleto,1,238.38,approved
PAY000003862,ORD00003492,1,credit_card,3,657.66,approved
PAY000003863,ORD00003493,1,credit_card,2,746.02,approved
PAY000003864,ORD00003494,1,credit_card,1,813.64,approved
PAY000003865,ORD00003495,1,debit_card,1,1189.58,approved
PAY000003866,ORD00003496,1,credit_card,3,398.88,approved
PAY000003867,ORD00003497,1,credit_card,6,758.74,approved
PAY000003868,ORD00003498,1,debit_card,1,191.83,approved
PAY000003869,ORD00003499,1,credit_card,12,429.0,approved
PAY000003870,ORD00003500,1,credit_card,12,754.16,approved
PAY000003871,ORD00003501,1,boleto,1,331.34,approved
PAY000003872,ORD00003502,1,boleto,1,295.06,approved
PAY000003873,ORD00003503,1,boleto,1,1021.15,approved
PAY000003874,ORD00003504,1,debit_card,1,458.36,approved
PAY000003875,ORD00003505,1,credit_card,3,427.96,approved
PAY000003876,ORD00003506,1,boleto,1,958.5,approved
PAY000003877,ORD00003507,1,credit_card,12,274.96,approved
PAY000003878,ORD00003507,2,credit_card,3,782.33,approved
PAY000003879,ORD00003508,1,voucher,1,1148.48,approved
PAY000003880,ORD00003509,1,credit_card,3,526.94,approved
PAY000003881,ORD00003510,1,credit_card,1,325.2,approved
PAY000003882,ORD00003511,1,boleto,1,81.54,approved
PAY000003883,ORD00003512,1,voucher,1,590.3,approved
PAY000003884,ORD00003513,1,credit_card,6,278.09,approved
PAY000003885,ORD00003514,1,boleto,1,260.15,approved
PAY000003886,ORD00003515,1,credit_card,3,1158.12,approved
PAY000003887,ORD00003516,1,credit_card,12,458.39,approved
PAY000003888,ORD00003517,1,credit_card,3,974.9,approved
PAY000003889,ORD00003518,1,voucher,1,916.33,approved
PAY000003890,ORD00003519,1,credit_card,1,745.43,approved
PAY000003891,ORD00003520,1,credit_card,12,108.0,approved
PAY000003892,ORD00003521,1,credit_card,2,697.72,approved
PAY000003893,ORD00003522,1,credit_card,12,1045.49,approved
PAY000003894,ORD00003523,1,credit_card,2,398.68,approved
PAY000003895,ORD00003524,1,debit_card,1,156.42,approved
PAY000003896,ORD00003525,1,credit_card,3,151.02,approved
PAY000003897,ORD00003526,1,credit_card,2,537.56,refunded
PAY000003898,ORD00003527,1,credit_card,1,429.96,approved
PAY000003899,ORD00003528,1,credit_card,2,226.84,refunded
PAY000003900,ORD00003529,1,credit_card,12,775.4,approved
PAY000003901,ORD00003530,1,boleto,1,114.06,approved
PAY000003902,ORD00003531,1,credit_card,1,506.9,approved
PAY000003903,ORD00003532,1,debit_card,1,834.99,approved
PAY000003904,ORD00003533,1,credit_card,6,630.94,approved
PAY000003905,ORD00003534,1,credit_card,12,1113.96,approved
PAY000003906,ORD00003535,1,credit_card,6,802.64,approved
PAY000003907,ORD00003536,1,boleto,1,994.87,approved
PAY000003908,ORD00003537,1,boleto,1,457.26,approved
PAY000003909,ORD00003538,1,credit_card,2,47.66,approved
PAY000003910,ORD00003539,1,credit_card,12,153.51,approved
PAY000003911,ORD00003540,1,credit_card,1,559.36,approved
PAY000003912,ORD00003541,1,credit_card,2,399.93,approved
PAY000003913,ORD00003542,1,credit_card,1,1125.95,approved
PAY000003914,ORD00003543,1,credit_card,3,1076.26,approved
PAY000003915,ORD00003544,1,debit_card,1,903.35,approved
PAY000003916,ORD00003545,1,boleto,1,869.0,approved
PAY000003917,ORD00003546,1,voucher,1,773.26,refunded
PAY000003918,ORD00003547,1,voucher,1,474.82,approved
PAY000003919,ORD00003548,1,boleto,1,968.11,approved
PAY000003920,ORD00003549,1,credit_card,2,1120.11,approved
PAY000003921,ORD00003550,1,credit_card,12,417.26,approved
PAY000003922,ORD00003550,2,debit_card,1,437.76,approved
PAY000003923,ORD00003551,1,boleto,1,731.41,approved
PAY000003924,ORD00003552,1,boleto,1,996.81,approved
PAY000003925,ORD00003552,2,credit_card,6,1083.18,approved
PAY000003926,ORD00003553,1,boleto,1,1112.47,approved
PAY000003927,ORD00003554,1,credit_card,3,119.13,approved
PAY000003928,ORD00003555,1,credit_card,12,1031.85,approved
PAY000003929,ORD00003556,1,boleto,1,877.99,approved
PAY000003930,ORD00003557,1,credit_card,3,472.46,approved
PAY000003931,ORD00003558,1,debit_card,1,235.15,approved
PAY000003932,ORD00003559,1,credit_card,3,385.03,approved
PAY000003933,ORD00003560,1,credit_card,12,79.64,approved
PAY000003934,ORD00003561,1,credit_card,1,88.13,approved
PAY000003935,ORD00003562,1,credit_card,6,748.22,approved
PAY000003936,ORD00003563,1,boleto,1,146.85,approved
PAY000003937,ORD00003564,1,credit_card,1,448.93,approved
PAY000003938,ORD00003565,1,credit_card,3,983.14,approved
PAY000003939,ORD00003566,1,credit_card,1,804.46,approved
PAY000003940,ORD00003566,2,credit_card,1,100.57,approved
PAY000003941,ORD00003567,1,credit_card,3,1117.67,refunded
PAY000003942,ORD00003568,1,credit_card,3,938.73,approved
PAY000003943,ORD00003569,1,credit_card,6,417.99,approved
PAY000003944,ORD00003570,1,credit_card,6,144.73,approved
PAY000003945,ORD00003571,1,credit_card,2,335.07,approved
PAY000003946,ORD00003572,1,credit_card,3,974.46,approved
PAY000003947,ORD00003573,1,credit_card,12,1096.39,approved
PAY000003948,ORD00003574,1,credit_card,3,258.48,approved
PAY000003949,ORD00003575,1,credit_card,12,105.43,approved
PAY000003950,ORD00003576,1,boleto,1,589.77,refunded
PAY000003951,ORD00003577,1,debit_card,1,1080.66,approved
PAY000003952,ORD00003578,1,credit_card,2,26.5,approved
PAY000003953,ORD00003579,1,credit_card,3,966.88,approved
PAY000003954,ORD00003579,2,boleto,1,641.01,approved
PAY000003955,ORD00003580,1,credit_card,3,189.43,approved
PAY000003956,ORD00003581,1,credit_card,6,572.88,refunded
PAY000003957,ORD00003582,1,credit_card,3,384.82,approved
PAY000003958,ORD00003583,1,credit_card,2,886.54,approved
PAY000003959,ORD00003584,1,boleto,1,875.36,approved
PAY000003960,ORD00003585,1,debit_card,1,443.33,approved
PAY000003961,ORD00003586,1,credit_card,2,615.4,approved
PAY000003962,ORD00003587,1,credit_card,1,451.96,approved
PAY000003963,ORD00003588,1,boleto,1,261.31,approved
PAY000003964,ORD00003589,1,credit_card,2,752.36,approved
PAY000003965,ORD00003590,1,debit_card,1,550.96,approved
PAY000003966,ORD00003591,1,credit_card,1,659.63,approved
PAY000003967,ORD00003592,1,credit_card,6,1015.7,approved
PAY000003968,ORD00003593,1,credit_card,1,796.12,approved
PAY000003969,ORD00003594,1,credit_card,1,1005.7,approved
PAY000003970,ORD00003594,2,boleto,1,314.22,approved
PAY000003971,ORD00003595,1,boleto,1,971.61,approved
PAY000003972,ORD00003596,1,debit_card,1,707.1,approved
PAY000003973,ORD00003597,1,credit_card,3,345.39,approved
PAY000003974,ORD00003598,1,credit_card,12,532.35,approved
PAY000003975,ORD00003599,1,credit_card,2,818.43,approved
PAY000003976,ORD00003600,1,boleto,1,318.05,approved
PAY000003977,ORD00003600,2,credit_card,6,653.26,approved
PAY000003978,ORD00003601,1,credit_card,1,330.17,approved
PAY000003979,ORD00003602,1,credit_card,3,1032.89,approved
PAY000003980,ORD00003603,1,credit_card,2,248.3,approved
PAY000003981,ORD00003604,1,credit_card,12,324.55,approved
PAY000003982,ORD00003605,1,credit_card,1,210.01,refunded
PAY000003983,ORD00003606,1,credit_card,1,179.97,approved
PAY000003984,ORD00003607,1,boleto,1,787.0,approved
PAY000003985,ORD00003608,1,credit_card,1,495.74,approved
PAY000003986,ORD00003609,1,debit_card,1,1113.42,approved
PAY000003987,ORD00003610,1,credit_card,2,266.73,refunded
PAY000003988,ORD00003611,1,debit_card,1,531.89,approved
PAY000003989,ORD00003612,1,credit_card,1,145.47,approved
PAY000003990,ORD00003613,1,boleto,1,139.92,approved
PAY000003991,ORD00003613,2,debit_card,1,539.34,approved
PAY000003992,ORD00003614,1,credit_card,12,600.42,approved
PAY000003993,ORD00003615,1,credit_card,2,1121.98,approved
PAY000003994,ORD00003616,1,credit_card,12,360.15,refunded
PAY000003995,ORD00003616,2,boleto,1,382.75,refunded
PAY000003996,ORD00003617,1,credit_card,3,50.18,approved
PAY000003997,ORD00003618,1,credit_card,2,99.66,approved
PAY000003998,ORD00003619,1,credit_card,3,152.49,approved
PAY000003999,ORD00003620,1,credit_card,1,839.1,approved
PAY000004000,ORD00003621,1,credit_card,1,845.82,approved
PAY000004001,ORD00003621,2,boleto,1,138.54,approved
PAY000004002,ORD00003622,1,credit_card,3,318.68,approved
PAY000004003,ORD00003623,1,voucher,1,1047.62,approved
PAY000004004,ORD00003624,1,credit_card,3,1139.6,approved
PAY000004005,ORD00003625,1,credit_card,6,394.51,approved
PAY000004006,ORD00003626,1,credit_card,2,485.29,approved
PAY000004007,ORD00003627,1,credit_card,2,719.84,approved
PAY000004008,ORD00003628,1,boleto,1,972.93,approved
PAY000004009,ORD00003629,1,credit_card,3,980.5,approved
PAY000004010,ORD00003630,1,credit_card,12,151.85,approved
PAY000004011,ORD00003631,1,credit_card,2,1170.53,approved
PAY000004012,ORD00003632,1,boleto,1,155.88,approved
